time_5min,location,avg_shake_intensity,avg_sewer_water,avg_power,avg_roads_bridges,avg_medical,avg_buildings,count
2020-04-08T10:00:00Z,18,4.134328358208955,3.08955223880597,6.955223880597015,3.8358208955223883,4,4.7611940298507465,67
2020-04-08T10:00:00Z,19,3,1.1764705882352942,2,2.235294117647059,0,2.823529411764706,17
2020-04-08T10:05:00Z,1,0.9285714285714286,5.514285714285714,5.9714285714285715,5.257142857142857,5.485714285714286,5.457142857142857,35
2020-04-08T10:05:00Z,2,2.1594202898550723,2.9855072463768115,4.217391304347826,5.115942028985507,6.5,0.9565217391304348,69
2020-04-08T10:05:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:05:00Z,4,4.760869565217392,4.630434782608695,3.608695652173913,3.5434782608695654,1.5,2.847826086956522,46
2020-04-08T10:05:00Z,5,1,3.7857142857142856,6.142857142857143,4.142857142857143,1.1428571428571428,2.642857142857143,14
2020-04-08T10:05:00Z,6,1.894736842105263,2.3684210526315788,1.736842105263158,2.0526315789473686,1.9473684210526316,2.210526315789474,19
2020-04-08T10:05:00Z,7,5,0,7.8,6.2,0,0,5
2020-04-08T10:05:00Z,8,2.0432432432432432,7.086021505376344,7.134408602150538,7.204301075268817,8.5,5.134408602150538,186
2020-04-08T10:05:00Z,9,1.0704225352112675,6.972222222222222,6.888888888888889,6.944444444444445,5.069444444444445,5.944444444444445,72
2020-04-08T10:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:05:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:05:00Z,12,4.854166666666667,3.0833333333333335,6.041666666666667,4.020833333333333,4,3.2916666666666665,48
2020-04-08T10:05:00Z,13,3.25,3.4444444444444446,3.4444444444444446,3.6666666666666665,0,3.5555555555555554,9
2020-04-08T10:05:00Z,14,3.901098901098901,5.923076923076923,7.087912087912088,7.065934065934066,5.5,5.021978021978022,91
2020-04-08T10:05:00Z,15,2.948717948717949,3.15,2.825,3.025,0,2.2,40
2020-04-08T10:05:00Z,16,2,4.3125,4.25,4.1875,4.375,3.1875,16
2020-04-08T10:05:00Z,17,2,0.9545454545454546,6.909090909090909,6,0,3.1363636363636362,22
2020-04-08T10:05:00Z,18,4.011764705882353,2.9411764705882355,6.894117647058824,3.988235294117647,4,4.9411764705882355,85
2020-04-08T10:05:00Z,19,2.9166666666666665,1.0833333333333333,2,1.5833333333333333,0,3.1666666666666665,12
2020-04-08T10:10:00Z,1,1.0769230769230769,5.153846153846154,4.6923076923076925,4.923076923076923,5.038461538461538,5.115384615384615,26
2020-04-08T10:10:00Z,2,1.803030303030303,2.955223880597015,4.104477611940299,5.044776119402985,3,1.0895522388059702,67
2020-04-08T10:10:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:10:00Z,4,4.694444444444445,4.8108108108108105,3.675675675675676,3.4864864864864864,0,2.810810810810811,37
2020-04-08T10:10:00Z,5,1.125,4.125,6.1875,4.1875,0.9375,3.0625,16
2020-04-08T10:10:00Z,6,1.7894736842105263,2,2.0526315789473686,1.8421052631578947,1.894736842105263,2.1578947368421053,19
2020-04-08T10:10:00Z,7,5,0,7.666666666666667,6,0,0,3
2020-04-08T10:10:00Z,8,1.935960591133005,7.325123152709359,7.472906403940887,7.354679802955665,9.5,5.344827586206897,203
2020-04-08T10:10:00Z,9,0.9137931034482759,7.0508474576271185,7.067796610169491,7.169491525423729,5,5.898305084745763,59
2020-04-08T10:10:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:10:00Z,12,5.137254901960785,3.196078431372549,5.980392156862745,3.9607843137254903,0,2.9019607843137254,51
2020-04-08T10:10:00Z,13,4,3.5,3.6666666666666665,3.75,4,3.6666666666666665,12
2020-04-08T10:10:00Z,14,3.9176470588235293,5.8604651162790695,7.011627906976744,7.151162790697675,2,5,86
2020-04-08T10:10:00Z,15,3.122448979591837,2.8979591836734695,3.0408163265306123,2.979591836734694,10,2.020408163265306,49
2020-04-08T10:10:00Z,16,1.5,4.111111111111111,4.222222222222222,4.055555555555555,4,2.7222222222222223,18
2020-04-08T10:10:00Z,17,2.25,1.125,7,6.041666666666667,0,2.8333333333333335,24
2020-04-08T10:10:00Z,18,4.171428571428572,3.1285714285714286,7.171428571428572,4.042857142857143,9,4.957142857142857,70
2020-04-08T10:10:00Z,19,3.1,2.090909090909091,2.909090909090909,2.4545454545454546,0,3.3636363636363638,11
2020-04-08T10:15:00Z,1,1.1666666666666667,4.714285714285714,4.476190476190476,4.666666666666667,4.238095238095238,4.619047619047619,21
2020-04-08T10:15:00Z,2,1.8421052631578947,2.9482758620689653,4.224137931034483,5.206896551724138,0,1,58
2020-04-08T10:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:15:00Z,4,4.390625,4.90625,4.15625,3.984375,0,2.921875,64
2020-04-08T10:15:00Z,5,0.7916666666666666,3.7083333333333335,5.833333333333333,3.875,1,2.6666666666666665,24
2020-04-08T10:15:00Z,6,2.3636363636363638,2.090909090909091,1.7272727272727273,1.9090909090909092,2,2,11
2020-04-08T10:15:00Z,7,5,0,8,5.5,0,0,4
2020-04-08T10:15:00Z,8,2.0252100840336134,7.407563025210084,7.369747899159663,7.390756302521009,0,5.453781512605042,238
2020-04-08T10:15:00Z,9,0.9859154929577465,6.971830985915493,7.014084507042254,6.971830985915493,5,6.267605633802817,71
2020-04-08T10:15:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:15:00Z,12,4.837209302325581,3.13953488372093,6.1395348837209305,3.9069767441860463,5.666666666666667,2.953488372093023,43
2020-04-08T10:15:00Z,13,3.25,3.375,3.25,3.5,0,3.375,8
2020-04-08T10:15:00Z,14,4,6.176470588235294,7,6.970588235294118,0,4.9411764705882355,68
2020-04-08T10:15:00Z,15,2.7142857142857144,3.2222222222222223,3.1944444444444446,3.111111111111111,5.5,2.2222222222222223,36
2020-04-08T10:15:00Z,16,2.5,4.6,4.6,5.3,4.4,3.1,10
2020-04-08T10:15:00Z,17,2.0833333333333335,0.8333333333333334,6.833333333333333,5.833333333333333,0,2.875,24
2020-04-08T10:15:00Z,18,3.9322033898305087,2.933333333333333,7.083333333333333,3.9166666666666665,8,4.883333333333334,60
2020-04-08T10:15:00Z,19,2.6363636363636362,0.7272727272727273,1.7272727272727273,1.8181818181818181,0,3,11
2020-04-08T10:20:00Z,1,0.3333333333333333,1.5,1.1666666666666667,4.166666666666667,2.8333333333333335,2.3333333333333335,6
2020-04-08T10:20:00Z,2,1.76,2.9210526315789473,3.763157894736842,4.842105263157895,0,1.0789473684210527,76
2020-04-08T10:20:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:20:00Z,4,4.208333333333333,4.916666666666667,3.9583333333333335,4.1875,7,2.9166666666666665,48
2020-04-08T10:20:00Z,5,0.9130434782608695,3.9130434782608696,5.869565217391305,4.086956521739131,1.0869565217391304,3.0434782608695654,23
2020-04-08T10:20:00Z,6,1.45,1.9,2.1,2,1.85,2.05,20
2020-04-08T10:20:00Z,7,5.5,0,8.5,5.5,0,0,2
2020-04-08T10:20:00Z,8,1.9112903225806452,7.4,7.332,7.34,2.6,5.316,250
2020-04-08T10:20:00Z,9,0.7076923076923077,7.046153846153846,6.892307692307693,7.061538461538461,5.2,6.138461538461539,65
2020-04-08T10:20:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:20:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:20:00Z,12,4.56,3.1372549019607843,5.862745098039215,4.098039215686274,1,3,51
2020-04-08T10:20:00Z,13,3.111111111111111,2.3,2.3,2.1,0,2.3,10
2020-04-08T10:20:00Z,14,3.526315789473684,6.0519480519480515,7.012987012987013,6.987012987012987,3,4.935064935064935,77
2020-04-08T10:20:00Z,15,2.3137254901960786,3.076923076923077,3.1538461538461537,2.980769230769231,3,2.2115384615384617,52
2020-04-08T10:20:00Z,16,1.3,3.896551724137931,4.448275862068965,4.068965517241379,3.8620689655172415,3.1724137931034484,29
2020-04-08T10:20:00Z,17,1.7307692307692308,1.0769230769230769,7.153846153846154,5.8076923076923075,0,3.269230769230769,26
2020-04-08T10:20:00Z,18,3.6933333333333334,3.0533333333333332,7,4.026666666666666,10,5.053333333333334,75
2020-04-08T10:20:00Z,19,2.076923076923077,1,2.5,2.5714285714285716,0,3.4285714285714284,14
2020-04-08T10:25:00Z,1,0.8,1.8,1.0666666666666667,3.7333333333333334,3.2666666666666666,2.3333333333333335,15
2020-04-08T10:25:00Z,2,1.5606060606060606,3.074626865671642,4.014925373134329,5.044776119402985,0,1.1343283582089552,67
2020-04-08T10:25:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:25:00Z,4,4.2727272727272725,4.681818181818182,3.840909090909091,3.6136363636363638,0,3.022727272727273,44
2020-04-08T10:25:00Z,5,0.7692307692307693,4.3076923076923075,6,3.8461538461538463,0.7692307692307693,3.1538461538461537,13
2020-04-08T10:25:00Z,6,1.4545454545454546,1.7391304347826086,1.7826086956521738,1.9565217391304348,1.9130434782608696,2.1739130434782608,23
2020-04-08T10:25:00Z,7,5,0,7,6,0,0,1
2020-04-08T10:25:00Z,8,1.902621722846442,7.356877323420075,7.349442379182156,7.386617100371748,6.285714285714286,5.360594795539034,269
2020-04-08T10:25:00Z,9,0.8253968253968254,7,6.84375,7,4.90625,6.03125,64
2020-04-08T10:25:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:25:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:25:00Z,12,4.571428571428571,3.0952380952380953,6.190476190476191,4.142857142857143,8,2.9761904761904763,42
2020-04-08T10:25:00Z,13,4,2.6666666666666665,2.6,2.466666666666667,0,2.466666666666667,15
2020-04-08T10:25:00Z,14,3.3333333333333335,6.045454545454546,7.106060606060606,7.181818181818182,2,4.954545454545454,66
2020-04-08T10:25:00Z,15,2.018867924528302,2.943396226415094,3,2.981132075471698,9,1.8679245283018868,53
2020-04-08T10:25:00Z,16,0.9090909090909091,3.5714285714285716,3.3333333333333335,3.7142857142857144,3.761904761904762,2.4761904761904763,21
2020-04-08T10:25:00Z,17,2.2142857142857144,1.0714285714285714,7.142857142857143,5.928571428571429,7,3.142857142857143,28
2020-04-08T10:25:00Z,18,3.7288135593220337,3.2,7.15,3.8833333333333333,0,4.983333333333333,60
2020-04-08T10:25:00Z,19,2.857142857142857,1.1428571428571428,1.7142857142857142,2,0,2.7142857142857144,7
2020-04-08T10:30:00Z,1,0.5833333333333334,2.4166666666666665,1.3333333333333333,4.166666666666667,3.0833333333333335,2.25,12
2020-04-08T10:30:00Z,2,1.5694444444444444,3.041095890410959,4.082191780821918,5.068493150684931,0,0.8493150684931506,73
2020-04-08T10:30:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:30:00Z,4,4.285714285714286,4.761904761904762,3.761904761904762,4.023809523809524,7,3.3095238095238093,42
2020-04-08T10:30:00Z,5,0.47619047619047616,3.727272727272727,5.909090909090909,4.090909090909091,1.0909090909090908,2.8636363636363638,22
2020-04-08T10:30:00Z,6,1.09375,2.1875,2.21875,2,1.78125,1.90625,32
2020-04-08T10:30:00Z,7,5,0,8,6.2,0,0,5
2020-04-08T10:30:00Z,8,1.7834645669291338,7.31496062992126,7.362204724409449,7.318897637795276,6.666666666666667,5.358267716535433,254
2020-04-08T10:30:00Z,9,0.868421052631579,6.784810126582278,7.0886075949367084,6.886075949367089,5.177215189873418,5.924050632911392,79
2020-04-08T10:30:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:30:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:30:00Z,12,4.275,2.975,6.075,4.125,0,3.2,40
2020-04-08T10:30:00Z,13,3.2857142857142856,2.6,2.5,3,0,3.1,10
2020-04-08T10:30:00Z,14,3.6265060240963853,6.108433734939759,6.963855421686747,6.975903614457831,0,5.096385542168675,83
2020-04-08T10:30:00Z,15,2.685185185185185,3.1272727272727274,3.0727272727272728,3.0545454545454547,0,2.0545454545454547,55
2020-04-08T10:30:00Z,16,1.8571428571428572,3.4545454545454546,3.1818181818181817,3.090909090909091,3,2,11
2020-04-08T10:30:00Z,17,1.5172413793103448,1.0344827586206897,7.275862068965517,6,0,2.896551724137931,29
2020-04-08T10:30:00Z,18,3.6865671641791047,2.91044776119403,7.059701492537314,3.955223880597015,1,4.865671641791045,67
2020-04-08T10:30:00Z,19,2.6,0.9333333333333333,1.6,2.2,0,2.933333333333333,15
2020-04-08T10:35:00Z,1,0.6428571428571429,2.2666666666666666,1.6666666666666667,3.7333333333333334,2.7333333333333334,1.9333333333333333,15
2020-04-08T10:35:00Z,2,1.4411764705882353,3.257142857142857,3.942857142857143,4.828571428571428,8.75,1.1285714285714286,70
2020-04-08T10:35:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:35:00Z,4,4.666666666666667,4.733333333333333,3.7666666666666666,3.7666666666666666,0,3.033333333333333,30
2020-04-08T10:35:00Z,5,0.8888888888888888,4,6.055555555555555,4.055555555555555,1.1111111111111112,2.9444444444444446,18
2020-04-08T10:35:00Z,6,0.8125,1.9411764705882353,1.8823529411764706,2.5294117647058822,2.411764705882353,2.1176470588235294,17
2020-04-08T10:35:00Z,7,5,0,8,5,0,0,2
2020-04-08T10:35:00Z,8,1.9049586776859504,7.3539094650205765,7.329218106995885,7.308641975308642,7.25,5.271604938271605,243
2020-04-08T10:35:00Z,9,0.7627118644067796,7.084745762711864,6.898305084745763,6.915254237288136,4.983050847457627,5.932203389830509,59
2020-04-08T10:35:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:35:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:35:00Z,12,4.357142857142857,3.0952380952380953,5.928571428571429,3.9523809523809526,0,2.857142857142857,42
2020-04-08T10:35:00Z,13,0.6,3.75,3.8333333333333335,3.9166666666666665,0,3.8333333333333335,12
2020-04-08T10:35:00Z,14,3.4347826086956523,6.159420289855072,6.869565217391305,6.927536231884058,0,4.956521739130435,69
2020-04-08T10:35:00Z,15,2.391304347826087,2.9375,2.9166666666666665,3.0416666666666665,0,2.2291666666666665,48
2020-04-08T10:35:00Z,16,1.2,3.857142857142857,3.7142857142857144,3.9285714285714284,3.7142857142857144,3,14
2020-04-08T10:35:00Z,17,1.6896551724137931,0.8275862068965517,7.344827586206897,5.931034482758621,0,3.1379310344827585,29
2020-04-08T10:35:00Z,18,3.6346153846153846,2.9615384615384617,6.903846153846154,3.9423076923076925,0,5.0576923076923075,52
2020-04-08T10:35:00Z,19,2.3333333333333335,1.4444444444444444,1.6666666666666667,2,9,3.2222222222222223,9
2020-04-08T10:40:00Z,1,0.8888888888888888,2.3333333333333335,1.3333333333333333,3.7777777777777777,2.7777777777777777,2.2222222222222223,9
2020-04-08T10:40:00Z,2,1.65625,3.0615384615384613,3.953846153846154,5.107692307692307,3,1.123076923076923,65
2020-04-08T10:40:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:40:00Z,4,4.678571428571429,4.714285714285714,4,3.8214285714285716,0,2.9285714285714284,28
2020-04-08T10:40:00Z,5,0.5,4.15,6.1,4.1,0.9,2.6,20
2020-04-08T10:40:00Z,6,1.1111111111111112,2.0555555555555554,2,2,1.7777777777777777,2,18
2020-04-08T10:40:00Z,7,4,0,8,5,0,0,1
2020-04-08T10:40:00Z,8,1.8504672897196262,7.41588785046729,7.434579439252336,7.294392523364486,0,5.542056074766355,214
2020-04-08T10:40:00Z,9,0.6825396825396826,6.968253968253968,7.015873015873016,6.841269841269841,5.126984126984127,5.888888888888889,63
2020-04-08T10:40:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:40:00Z,12,4.607843137254902,3.0392156862745097,6,4.1568627450980395,0,2.8823529411764706,51
2020-04-08T10:40:00Z,13,3.4,2.875,2.875,3,0,3.375,8
2020-04-08T10:40:00Z,14,3.2241379310344827,5.745762711864407,7.203389830508475,6.915254237288136,0,4.9491525423728815,59
2020-04-08T10:40:00Z,15,2.813953488372093,2.977272727272727,3.159090909090909,3.1136363636363638,9,2.022727272727273,44
2020-04-08T10:40:00Z,16,0.8,4,4,4.0625,3.875,3.3125,16
2020-04-08T10:40:00Z,17,1.5185185185185186,0.8888888888888888,7.148148148148148,6.148148148148148,0,2.925925925925926,27
2020-04-08T10:40:00Z,18,3.1,3.02,6.92,3.98,0,5.06,50
2020-04-08T10:40:00Z,19,0.9166666666666666,1.0833333333333333,2.1666666666666665,1.9166666666666667,0,2.9166666666666665,12
2020-04-08T10:45:00Z,1,0.7272727272727273,2.090909090909091,1.0909090909090908,4,3.090909090909091,2,11
2020-04-08T10:45:00Z,2,1.423728813559322,3.135593220338983,4.016949152542373,4.864406779661017,6,1.0169491525423728,59
2020-04-08T10:45:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:45:00Z,4,4.038461538461538,4.730769230769231,4.038461538461538,4.230769230769231,6,2.923076923076923,26
2020-04-08T10:45:00Z,5,0.5384615384615384,4,6.3076923076923075,3.6153846153846154,1.2307692307692308,3.076923076923077,13
2020-04-08T10:45:00Z,6,1,2,1.6470588235294117,2,2.235294117647059,2.3529411764705883,17
2020-04-08T10:45:00Z,7,4.666666666666667,0,8,6,0,0,3
2020-04-08T10:45:00Z,8,1.7853658536585366,7.263414634146342,7.360975609756098,7.234146341463415,4.25,5.273170731707317,205
2020-04-08T10:45:00Z,9,0.6944444444444444,6.821917808219178,7.041095890410959,6.945205479452055,4.794520547945205,6.041095890410959,73
2020-04-08T10:45:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:45:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:45:00Z,12,4.625,3.1515151515151514,5.787878787878788,4.303030303030303,0,3.303030303030303,33
2020-04-08T10:45:00Z,13,3.3333333333333335,2.769230769230769,2.6923076923076925,3,0,2.6153846153846154,13
2020-04-08T10:45:00Z,14,2.92,6,7.12,7.14,2,5.04,50
2020-04-08T10:45:00Z,15,2.5,3.292682926829268,3.3902439024390243,3.5365853658536586,4,2.2195121951219514,41
2020-04-08T10:45:00Z,16,1.8333333333333333,3.9375,4.0625,3.875,4,2.6875,16
2020-04-08T10:45:00Z,17,1.5454545454545454,1.0909090909090908,7.2727272727272725,6.045454545454546,3,3.1818181818181817,22
2020-04-08T10:45:00Z,18,3.74,2.98,7.04,4.02,0,4.8,50
2020-04-08T10:45:00Z,19,2.357142857142857,1,2.0714285714285716,2,0,3.142857142857143,14
2020-04-08T10:50:00Z,1,0.75,2,1.0769230769230769,4.6923076923076925,2.769230769230769,2.5384615384615383,13
2020-04-08T10:50:00Z,2,1.6842105263157894,3.1228070175438596,3.9649122807017543,5.105263157894737,2,0.9122807017543859,57
2020-04-08T10:50:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:50:00Z,4,4.341463414634147,5.219512195121951,3.951219512195122,3.975609756097561,0,2.8536585365853657,41
2020-04-08T10:50:00Z,5,0.8571428571428571,4.066666666666666,5.733333333333333,4.333333333333333,1.4,2.8,15
2020-04-08T10:50:00Z,6,1,2.4347826086956523,2.130434782608696,2.217391304347826,2.608695652173913,2.5217391304347827,23
2020-04-08T10:50:00Z,7,4,0,8,5,0,0,1
2020-04-08T10:50:00Z,8,1.6666666666666667,7.326633165829146,7.472361809045226,7.326633165829146,3.5,5.442211055276382,199
2020-04-08T10:50:00Z,9,0.8870967741935484,7.136363636363637,6.924242424242424,7.2727272727272725,5,6.090909090909091,66
2020-04-08T10:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:50:00Z,12,4.3,3.2666666666666666,5.966666666666667,4,10,3.1333333333333333,30
2020-04-08T10:50:00Z,13,2,3.4444444444444446,3.111111111111111,2.888888888888889,0,3.3333333333333335,9
2020-04-08T10:50:00Z,14,2.9272727272727272,5.836363636363636,7.072727272727272,7.036363636363636,0,4.945454545454545,55
2020-04-08T10:50:00Z,15,2.358974358974359,3.1707317073170733,2.951219512195122,3.1707317073170733,7,1.951219512195122,41
2020-04-08T10:50:00Z,16,1.25,4,4.2,4,4.2,3.2,15
2020-04-08T10:50:00Z,17,1.631578947368421,1.0526315789473684,7.052631578947368,5.7368421052631575,5,2.5789473684210527,19
2020-04-08T10:50:00Z,18,3.3260869565217392,3.0638297872340425,7.0638297872340425,3.893617021276596,7,4.872340425531915,47
2020-04-08T10:50:00Z,19,1.2,1.2666666666666666,1.7333333333333334,2.066666666666667,0,3,15
2020-04-08T10:55:00Z,1,0.6666666666666666,2.5555555555555554,1.2222222222222223,4.111111111111111,3.111111111111111,1.8888888888888888,9
2020-04-08T10:55:00Z,2,1.4363636363636363,2.982142857142857,3.9464285714285716,4.946428571428571,0,0.9642857142857143,56
2020-04-08T10:55:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:55:00Z,4,4.375,5.083333333333333,4,3.875,1,2.9583333333333335,24
2020-04-08T10:55:00Z,5,0.6875,3.9375,5.875,3.9375,1.125,3.3125,16
2020-04-08T10:55:00Z,6,1,2.263157894736842,2.3684210526315788,1.9473684210526316,2.6315789473684212,2.6842105263157894,19
2020-04-08T10:55:00Z,7,5.333333333333333,0,7.666666666666667,6.333333333333333,0,0,3
2020-04-08T10:55:00Z,8,1.6703296703296704,7.362637362637362,7.516483516483516,7.269230769230769,2,5.423076923076923,182
2020-04-08T10:55:00Z,9,0.9,7.116666666666666,7,6.95,5.166666666666667,5.9,60
2020-04-08T10:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:55:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-08T10:55:00Z,12,4.512820512820513,3,5.923076923076923,3.948717948717949,0,2.8461538461538463,39
2020-04-08T10:55:00Z,13,2.25,3.8666666666666667,3.466666666666667,3.066666666666667,0,4.133333333333334,15
2020-04-08T10:55:00Z,14,3.2950819672131146,5.983606557377049,7.081967213114754,6.950819672131147,4,5.098360655737705,61
2020-04-08T10:55:00Z,15,2.263157894736842,3.076923076923077,3.0256410256410255,3.051282051282051,0,2.358974358974359,39
2020-04-08T10:55:00Z,16,1.6,4.25,4,4.1875,4.125,2.875,16
2020-04-08T10:55:00Z,17,1.6666666666666667,1.1111111111111112,6.962962962962963,6,7,3.2222222222222223,27
2020-04-08T10:55:00Z,18,3.3877551020408165,2.92,7.1,3.96,4,5.14,50
2020-04-08T10:55:00Z,19,1.875,1.0625,2.0625,1.625,0,3.3125,16
2020-04-08T11:00:00Z,1,0.9333333333333333,2.1333333333333333,0.8,4.266666666666667,3.2,1.9333333333333333,15
2020-04-08T11:00:00Z,2,1.6833333333333333,3.180327868852459,4.213114754098361,5.016393442622951,5,1.2295081967213115,61
